source,target,edge_type,evidence,config_gates,confidence,detail
web/src/components/LoginForm.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:44,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/LoginForm.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:46,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/LoginForm.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:46,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/LoginForm.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:47,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/LoginForm.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:47,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/LoginForm.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:48,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/LoginForm.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:48,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/LoginForm.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:49,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/LoginForm.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/LoginForm.test.tsx:49,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/LoginForm.tsx,external:react,TS_VALUE_USE,web/src/components/LoginForm.tsx:13,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/LoginForm.tsx,external:react,TS_VALUE_USE,web/src/components/LoginForm.tsx:14,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/LoginForm.tsx,external:react,TS_VALUE_USE,web/src/components/LoginForm.tsx:15,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/LoginForm.tsx,external:react,TS_VALUE_USE,web/src/components/LoginForm.tsx:16,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/LoginForm.tsx,external:react,TS_VALUE_USE,web/src/components/LoginForm.tsx:17,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/LoginForm.tsx,external:react,TS_VALUE_USE,web/src/components/LoginForm.tsx:18,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/LoginForm.tsx,external:react,TS_VALUE_USE,web/src/components/LoginForm.tsx:19,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/LoginForm.tsx,web/src/store/auth.ts,TS_VALUE_USE,web/src/components/LoginForm.tsx:20,UI render/event/state branch; file-level value use,HIGH,useAuth
web/src/components/LoginForm.tsx,web/src/store/auth.ts,TS_VALUE_USE,web/src/components/LoginForm.tsx:21,UI render/event/state branch; file-level value use,HIGH,useAuth
web/src/components/LoginForm.tsx,web/src/store/auth.ts,TS_VALUE_USE,web/src/components/LoginForm.tsx:22,UI render/event/state branch; file-level value use,HIGH,useAuth
web/src/components/LoginForm.tsx,web/src/api/client.ts,TS_VALUE_USE,web/src/components/LoginForm.tsx:33,UI render/event/state branch; file-level value use,HIGH,api
web/src/components/LoginForm.tsx,web/src/api/client.ts,TS_VALUE_USE,web/src/components/LoginForm.tsx:44,UI render/event/state branch; file-level value use,HIGH,api
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:63,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:65,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:66,UI render/event/state branch; file-level value use,HIGH,Heading
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:68,UI render/event/state branch; file-level value use,HIGH,Heading
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:70,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:72,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:73,UI render/event/state branch; file-level value use,HIGH,TextField
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:81,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:83,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:84,UI render/event/state branch; file-level value use,HIGH,TextField
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:95,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:97,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:98,UI render/event/state branch; file-level value use,HIGH,TextField
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:109,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:111,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:113,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:121,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:122,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:134,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:135,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/LoginForm.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/LoginForm.tsx:137,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/QQBindingPanel.tsx,external:react,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:12,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/QQBindingPanel.tsx,external:react,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:13,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/QQBindingPanel.tsx,external:react,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:14,UI render/event/state branch; file-level value use,HIGH,useState
web/src/components/QQBindingPanel.tsx,external:react,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:15,UI render/event/state branch; file-level value use,HIGH,useRef
web/src/components/QQBindingPanel.tsx,external:react,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:17,UI render/event/state branch; file-level value use,HIGH,useCallback
web/src/components/QQBindingPanel.tsx,web/src/api/client.ts,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:21,UI render/event/state branch; file-level value use,HIGH,api
web/src/components/QQBindingPanel.tsx,external:react,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:29,UI render/event/state branch; file-level value use,HIGH,useEffect
web/src/components/QQBindingPanel.tsx,external:react,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:35,UI render/event/state branch; file-level value use,HIGH,useEffect
web/src/components/QQBindingPanel.tsx,web/src/api/client.ts,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:39,UI render/event/state branch; file-level value use,HIGH,api
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:61,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:62,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:64,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:65,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:66,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:71,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:72,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:73,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:75,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:76,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:78,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:79,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:81,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:82,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:84,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:85,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:87,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:88,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:90,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:91,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:94,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:96,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:99,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:101,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/QQBindingPanel.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/QQBindingPanel.tsx:103,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:11,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:12,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:13,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:14,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:16,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:17,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:18,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:19,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:21,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:22,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:23,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:24,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:25,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:26,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:27,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RegistrationQqGate.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RegistrationQqGate.tsx:28,UI render/event/state branch; file-level value use,HIGH,AlertDialog
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:29,UI render/event/state branch; file-level value use,HIGH,describe
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:30,UI render/event/state branch; file-level value use,HIGH,it
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:57,UI render/event/state branch; file-level value use,HIGH,render
web/src/components/RunStatus.test.tsx,web/src/components/RunStatus.tsx,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:58,UI render/event/state branch; file-level value use,HIGH,RunStatus
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:64,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:65,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:68,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:68,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:73,UI render/event/state branch; file-level value use,HIGH,it
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:74,UI render/event/state branch; file-level value use,HIGH,render
web/src/components/RunStatus.test.tsx,web/src/components/RunStatus.tsx,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:75,UI render/event/state branch; file-level value use,HIGH,RunStatus
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:81,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:82,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:86,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:86,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:87,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:87,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:90,UI render/event/state branch; file-level value use,HIGH,it
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:91,UI render/event/state branch; file-level value use,HIGH,render
web/src/components/RunStatus.test.tsx,web/src/components/RunStatus.tsx,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:92,UI render/event/state branch; file-level value use,HIGH,RunStatus
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:98,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:99,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:103,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:103,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:104,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:104,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:105,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:105,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:108,UI render/event/state branch; file-level value use,HIGH,it
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:109,UI render/event/state branch; file-level value use,HIGH,render
web/src/components/RunStatus.test.tsx,web/src/components/RunStatus.tsx,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:110,UI render/event/state branch; file-level value use,HIGH,RunStatus
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:116,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:117,UI render/event/state branch; file-level value use,HIGH,vi
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:121,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:121,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.test.tsx,external:vitest,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:122,UI render/event/state branch; file-level value use,HIGH,expect
web/src/components/RunStatus.test.tsx,external:@testing-library/react,TS_VALUE_USE,web/src/components/RunStatus.test.tsx:122,UI render/event/state branch; file-level value use,HIGH,screen
web/src/components/RunStatus.tsx,web/src/store/workbench.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:46,UI render/event/state branch; file-level value use,HIGH,isCancellableRunStatus
web/src/components/RunStatus.tsx,web/src/store/workbench.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:47,UI render/event/state branch; file-level value use,HIGH,isRetryableRun
web/src/components/RunStatus.tsx,web/src/store/workbench.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:48,UI render/event/state branch; file-level value use,HIGH,isTerminalRunStatus
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:53,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:55,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:57,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:60,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:62,UI render/event/state branch; file-level value use,HIGH,Spinner
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:64,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:66,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:68,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,web/src/store/workbench.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:69,UI render/event/state branch; file-level value use,HIGH,runStatusLabel
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:70,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:72,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:74,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:77,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,web/src/components/progressLabels.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:78,UI render/event/state branch; file-level value use,HIGH,phaseLabel
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:79,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:82,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,web/src/utils/tokenUsage.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:83,UI render/event/state branch; file-level value use,HIGH,tokenUsagePrefix
web/src/components/RunStatus.tsx,web/src/utils/tokenUsage.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:84,UI render/event/state branch; file-level value use,HIGH,formatTokenCount
web/src/components/RunStatus.tsx,web/src/utils/tokenUsage.ts,TS_VALUE_USE,web/src/components/RunStatus.tsx:86,UI render/event/state branch; file-level value use,HIGH,formatTokenCount
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:92,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:95,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:97,UI render/event/state branch; file-level value use,HIGH,Text
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:100,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:109,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:112,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:114,UI render/event/state branch; file-level value use,HIGH,Button
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:116,UI render/event/state branch; file-level value use,HIGH,Flex
web/src/components/RunStatus.tsx,external:@radix-ui/themes,TS_VALUE_USE,web/src/components/RunStatus.tsx:118,UI render/event/state branch; file-level value use,HIGH,Box
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:8,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:9,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:10,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:11,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:12,UI render/event/state branch; file-level value use,HIGH,useTraceStore
web/src/components/trace/TracePanel.tsx,web/src/components/trace/traceStore.ts,TS_VALUE_USE,web/src/components/trace/TracePanel.tsx:13,UI render/event/state branch; file-level value use,HIGH,useTraceStore
