source,target,edge_type,evidence,config_gates,confidence,detail
src/web_artifacts/build.py::ArtifactBuildService._complete,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/build.py:72,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/build.py::ArtifactBuildService._fail,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/build.py:84,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/build.py::ArtifactBuildService.execute,src/common/logging.py::log_event,REFINED_CALL,src/web_artifacts/build.py:35,caller branch holds,HIGH,exact lexical reference log_event
src/web_artifacts/build.py::ArtifactBuildService.execute,src/common/logging.py::log_event,REFINED_CALL,src/web_artifacts/build.py:41,caller branch holds,HIGH,exact lexical reference log_event
src/web_artifacts/generator.py::WebArtifactGenerator.harden,src/web_artifacts/generator.py::ArtifactGenerationError,REFINED_CALL,src/web_artifacts/generator.py:48,caller branch holds,HIGH,exact lexical reference ArtifactGenerationError
src/web_artifacts/generator.py::WebArtifactGenerator.harden,src/web_artifacts/generator.py::ArtifactGenerationError,REFINED_CALL,src/web_artifacts/generator.py:57,caller branch holds,HIGH,exact lexical reference ArtifactGenerationError
src/web_artifacts/generator.py::WebArtifactGenerator.generate,src/web_artifacts/generator.py::ArtifactGenerationError,REFINED_CALL,src/web_artifacts/generator.py:40,caller branch holds,HIGH,exact lexical reference ArtifactGenerationError
src/web_artifacts/generator.py::WebArtifactGenerator.generate,src/web_artifacts/generator.py::ArtifactGenerationError,REFINED_CALL,src/web_artifacts/generator.py:42,caller branch holds,HIGH,exact lexical reference ArtifactGenerationError
src/web_artifacts/outbox.py::ArtifactOutboxService.claim,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/outbox.py:15,,HIGH,
src/web_artifacts/outbox.py::ArtifactOutboxService.mark_processed,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/outbox.py:26,,HIGH,
src/web_artifacts/outbox.py::ArtifactOutboxService.retry,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/outbox.py:36,,HIGH,
src/web_artifacts/outbox.py::ArtifactOutboxService.dead_letter,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/outbox.py:46,,HIGH,
src/web_artifacts/outbox.py::ArtifactOutboxService.fail_version,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/outbox.py:55,,HIGH,
src/web_artifacts/outbox.py::ArtifactOutboxService.recover_expired,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/outbox.py:66,,HIGH,
src/web_artifacts/outbox.py::ArtifactOutboxService.claim,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/outbox.py:15,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/outbox.py::ArtifactOutboxService.mark_processed,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/outbox.py:26,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/outbox.py::ArtifactOutboxService.retry,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/outbox.py:36,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/outbox.py::ArtifactOutboxService.dead_letter,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/outbox.py:46,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/outbox.py::ArtifactOutboxService.fail_version,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/outbox.py:55,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/outbox.py::ArtifactOutboxService.recover_expired,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/outbox.py:66,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/services.py::ArtifactService.create_artifact,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/services.py:37,,HIGH,
src/web_artifacts/services.py::ArtifactService.create_version,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/services.py:75,,HIGH,
src/web_artifacts/services.py::ArtifactService.list_for_message,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/services.py:114,,HIGH,
src/web_artifacts/services.py::ArtifactService.get_artifact,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/services.py:136,,HIGH,
src/web_artifacts/services.py::ArtifactService.list_versions,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/services.py:140,,HIGH,
src/web_artifacts/services.py::ArtifactService.get_version,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_artifacts/services.py:150,,HIGH,
src/web_artifacts/services.py::ArtifactService.__init__,src/persistence/repositories.py::IdempotencyRepository,REFINED_CALL,src/web_artifacts/services.py:28,caller branch holds,HIGH,exact lexical reference IdempotencyRepository
src/web_artifacts/services.py::ArtifactService._claim,src/web_artifacts/services.py::_digest,REFINED_CALL,src/web_artifacts/services.py:186,caller branch holds,HIGH,exact lexical reference _digest
src/web_artifacts/services.py::ArtifactService._claim,src/web_domain/errors.py::ConversationBusy,REFINED_CALL,src/web_artifacts/services.py:198,caller branch holds,HIGH,exact lexical reference ConversationBusy
src/web_artifacts/services.py::ArtifactService.create_artifact,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/services.py:37,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/services.py::ArtifactService.create_artifact,src/web_domain/services.py::CommandResult,REFINED_CALL,src/web_artifacts/services.py:67,caller branch holds,HIGH,exact lexical reference CommandResult
src/web_artifacts/services.py::ArtifactService.create_version,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/services.py:75,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/services.py::ArtifactService.create_version,src/web_domain/services.py::CommandResult,REFINED_CALL,src/web_artifacts/services.py:111,caller branch holds,HIGH,exact lexical reference CommandResult
src/web_artifacts/services.py::ArtifactService.list_for_message,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/services.py:114,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/services.py::ArtifactService.get_artifact,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/services.py:136,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/services.py::ArtifactService.list_versions,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/services.py:140,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/services.py::ArtifactService.get_version,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_artifacts/services.py:150,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_artifacts/services.py::ArtifactService._artifact_row,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_artifacts/services.py:171,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_artifacts/services.py::ArtifactService._version_row,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_artifacts/services.py:181,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_artifacts/services.py::ArtifactService._claim,src/web_domain/errors.py::IdempotencyConflict,REFINED_CALL,src/web_artifacts/services.py:194,caller branch holds,HIGH,exact lexical reference IdempotencyConflict
src/web_artifacts/services.py::ArtifactService._claim,src/web_domain/services.py::CommandResult,REFINED_CALL,src/web_artifacts/services.py:196,caller branch holds,HIGH,exact lexical reference CommandResult
src/web_artifacts/services.py::ArtifactService.create_artifact,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_artifacts/services.py:46,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_artifacts/services.py::ArtifactService.create_version,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_artifacts/services.py:84,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_artifacts/services.py::ArtifactService.list_for_message,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_artifacts/services.py:120,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/file_cleanup.py::FileCleanupService._claim,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_cleanup.py:48,,HIGH,
src/web_domain/file_cleanup.py::FileCleanupService._complete,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_cleanup.py:70,,HIGH,
src/web_domain/file_cleanup.py::FileCleanupService.cleanup_once,src/web_domain/file_cleanup.py::FileCleanupResult,REFINED_CALL,src/web_domain/file_cleanup.py:44,caller branch holds,HIGH,exact lexical reference FileCleanupResult
src/web_domain/file_cleanup.py::FileCleanupService._claim,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_cleanup.py:48,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_cleanup.py::FileCleanupService._complete,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_cleanup.py:70,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.create_upload,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:96,,HIGH,
src/web_domain/file_services.py::FileService.upload_content,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:129,,HIGH,
src/web_domain/file_services.py::FileService.upload_content,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:162,,HIGH,
src/web_domain/file_services.py::FileService.upload_content,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:171,,HIGH,
src/web_domain/file_services.py::FileService.get,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:176,,HIGH,
src/web_domain/file_services.py::FileService.download,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:186,,HIGH,
src/web_domain/file_services.py::FileService.lineage,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:197,,HIGH,
src/web_domain/file_services.py::FileService.delete,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:216,,HIGH,
src/web_domain/file_services.py::FileService._reject,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/file_services.py:224,,HIGH,
src/web_domain/file_services.py::FileService.__init__,src/persistence/repositories.py::ConversationRepository,REFINED_CALL,src/web_domain/file_services.py:71,caller branch holds,HIGH,exact lexical reference ConversationRepository
src/web_domain/file_services.py::FileService.__init__,src/persistence/repositories.py::FileRepository,REFINED_CALL,src/web_domain/file_services.py:72,caller branch holds,HIGH,exact lexical reference FileRepository
src/web_domain/file_services.py::FileService.__init__,src/persistence/repositories.py::IdempotencyRepository,REFINED_CALL,src/web_domain/file_services.py:73,caller branch holds,HIGH,exact lexical reference IdempotencyRepository
src/web_domain/file_services.py::FileService.create_upload,src/web_domain/errors.py::FileTooLarge,REFINED_CALL,src/web_domain/file_services.py:84,caller branch holds,HIGH,exact lexical reference FileTooLarge
src/web_domain/file_services.py::FileService.create_upload,src/web_domain/errors.py::UnsupportedFileType,REFINED_CALL,src/web_domain/file_services.py:87,caller branch holds,HIGH,exact lexical reference UnsupportedFileType
src/web_domain/file_services.py::FileService.create_upload,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:96,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.create_upload,src/web_domain/services.py::CommandResult,REFINED_CALL,src/web_domain/file_services.py:124,caller branch holds,HIGH,exact lexical reference CommandResult
src/web_domain/file_services.py::FileService.upload_content,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:129,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.upload_content,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:162,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::FileUploadInvalid,REFINED_CALL,src/web_domain/file_services.py:170,caller branch holds,HIGH,exact lexical reference FileUploadInvalid
src/web_domain/file_services.py::FileService.upload_content,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:171,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.get,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:176,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.download,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:186,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.lineage,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:197,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService.delete,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:216,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService._reject,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/file_services.py:224,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/file_services.py::FileService._names,src/web_domain/errors.py::FileUploadInvalid,REFINED_CALL,src/web_domain/file_services.py:241,caller branch holds,HIGH,exact lexical reference FileUploadInvalid
src/web_domain/file_services.py::FileService._names,src/web_domain/errors.py::FileUploadInvalid,REFINED_CALL,src/web_domain/file_services.py:244,caller branch holds,HIGH,exact lexical reference FileUploadInvalid
src/web_domain/file_services.py::FileService.create_upload,src/web_domain/errors.py::FileUploadInvalid,REFINED_CALL,src/web_domain/file_services.py:108,caller branch holds,HIGH,exact lexical reference FileUploadInvalid
src/web_domain/file_services.py::FileService.create_upload,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/file_services.py:110,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/file_services.py:132,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::FileUploadInvalid,REFINED_CALL,src/web_domain/file_services.py:134,caller branch holds,HIGH,exact lexical reference FileUploadInvalid
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::FileTooLarge,REFINED_CALL,src/web_domain/file_services.py:148,caller branch holds,HIGH,exact lexical reference FileTooLarge
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::FileHashMismatch,REFINED_CALL,src/web_domain/file_services.py:151,caller branch holds,HIGH,exact lexical reference FileHashMismatch
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::FileEncodingUnsupported,REFINED_CALL,src/web_domain/file_services.py:154,caller branch holds,HIGH,exact lexical reference FileEncodingUnsupported
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::FileUploadInvalid,REFINED_CALL,src/web_domain/file_services.py:158,caller branch holds,HIGH,exact lexical reference FileUploadInvalid
src/web_domain/file_services.py::FileService.upload_content,src/web_domain/errors.py::FileUploadInvalid,REFINED_CALL,src/web_domain/file_services.py:161,caller branch holds,HIGH,exact lexical reference FileUploadInvalid
src/web_domain/file_services.py::FileService.get,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/file_services.py:182,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/file_services.py::FileService.download,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/file_services.py:192,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/file_services.py::FileService.lineage,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/file_services.py:200,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/file_services.py::FileService.delete,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/file_services.py:219,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/file_services.py::FileService.delete,src/web_domain/errors.py::FileAlreadyBound,REFINED_CALL,src/web_domain/file_services.py:221,caller branch holds,HIGH,exact lexical reference FileAlreadyBound
src/web_domain/file_services.py::FileService.create_upload,src/web_domain/errors.py::IdempotencyConflict,REFINED_CALL,src/web_domain/file_services.py:103,caller branch holds,HIGH,exact lexical reference IdempotencyConflict
src/web_domain/file_services.py::FileService.create_upload,src/web_domain/services.py::CommandResult,REFINED_CALL,src/web_domain/file_services.py:105,caller branch holds,HIGH,exact lexical reference CommandResult
src/web_domain/lifecycle.py::WebRunLifecycleService.prepare,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/lifecycle.py:52,,HIGH,
src/web_domain/lifecycle.py::WebRunLifecycleService._authority,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/lifecycle.py:138,,HIGH,
src/web_domain/lifecycle.py::WebRunLifecycleService._account_for,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/lifecycle.py:146,,HIGH,
src/web_domain/lifecycle.py::WebRunLifecycleService.__init__,src/web_domain/services.py::CommandService,REFINED_CALL,src/web_domain/lifecycle.py:42,caller branch holds,HIGH,exact lexical reference CommandService
src/web_domain/lifecycle.py::WebRunLifecycleService.prepare,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/lifecycle.py:52,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/lifecycle.py::WebRunLifecycleService.prepare,src/web_domain/lifecycle.py::LifecycleAuthority,REFINED_CALL,src/web_domain/lifecycle.py:82,caller branch holds,HIGH,exact lexical reference LifecycleAuthority
src/web_domain/lifecycle.py::WebRunLifecycleService._authority,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/lifecycle.py:138,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/lifecycle.py::WebRunLifecycleService._authority,src/web_domain/lifecycle.py::LifecycleAuthority,REFINED_CALL,src/web_domain/lifecycle.py:142,caller branch holds,HIGH,exact lexical reference LifecycleAuthority
src/web_domain/lifecycle.py::WebRunLifecycleService._account_for,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/lifecycle.py:146,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/lifecycle.py::WebRunLifecycleService.prepare,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/lifecycle.py:55,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/lifecycle.py::WebRunLifecycleService.prepare,src/web_domain/lifecycle.py::LifecycleAuthority,REFINED_CALL,src/web_domain/lifecycle.py:81,caller branch holds,HIGH,exact lexical reference LifecycleAuthority
src/web_domain/lifecycle.py::WebRunLifecycleService._authority,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/lifecycle.py:141,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/lifecycle.py::WebRunLifecycleService._account_for,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/lifecycle.py:149,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/outbox.py::OutboxService.claim,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/outbox.py:54,,HIGH,
src/web_domain/outbox.py::OutboxService.recover_expired,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/outbox.py:66,,HIGH,
src/web_domain/outbox.py::OutboxService.mark_processed,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/outbox.py:73,,HIGH,
src/web_domain/outbox.py::OutboxService.mark_retryable_failure,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/outbox.py:81,,HIGH,
src/web_domain/outbox.py::OutboxService.dead_letter,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/outbox.py:93,,HIGH,
src/web_domain/outbox.py::OutboxService.__init__,src/persistence/repositories.py::OutboxRepository,REFINED_CALL,src/web_domain/outbox.py:42,caller branch holds,HIGH,exact lexical reference OutboxRepository
src/web_domain/outbox.py::OutboxService.__init__,src/persistence/repositories.py::ConversationRepository,REFINED_CALL,src/web_domain/outbox.py:43,caller branch holds,HIGH,exact lexical reference ConversationRepository
src/web_domain/outbox.py::OutboxService.__init__,src/persistence/repositories.py::MessageRepository,REFINED_CALL,src/web_domain/outbox.py:44,caller branch holds,HIGH,exact lexical reference MessageRepository
src/web_domain/outbox.py::OutboxService.__init__,src/persistence/repositories.py::RunRepository,REFINED_CALL,src/web_domain/outbox.py:45,caller branch holds,HIGH,exact lexical reference RunRepository
src/web_domain/outbox.py::OutboxService.dead_letter,src/web_domain/outbox.py::_safe_error,REFINED_CALL,src/web_domain/outbox.py:91,caller branch holds,HIGH,exact lexical reference _safe_error
src/web_domain/outbox.py::OutboxService.dead_letter,src/web_domain/outbox.py::_safe_error,REFINED_CALL,src/web_domain/outbox.py:92,caller branch holds,HIGH,exact lexical reference _safe_error
src/web_domain/outbox.py::OutboxService.claim,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/outbox.py:54,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/outbox.py::OutboxService.recover_expired,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/outbox.py:66,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/outbox.py::OutboxService.mark_processed,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/outbox.py:73,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/outbox.py::OutboxService.mark_retryable_failure,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/outbox.py:81,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/outbox.py::OutboxService.dead_letter,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/web_domain/outbox.py:93,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/web_domain/outbox.py::OutboxService.dead_letter,src/web_domain/errors.py::ResourceNotFound,REFINED_CALL,src/web_domain/outbox.py:96,caller branch holds,HIGH,exact lexical reference ResourceNotFound
src/web_domain/outbox.py::OutboxService.dead_letter,src/web_domain/errors.py::OutboxLeaseLost,REFINED_CALL,src/web_domain/outbox.py:106,caller branch holds,HIGH,exact lexical reference OutboxLeaseLost
src/web_domain/outbox.py::OutboxService.dead_letter,src/web_domain/errors.py::OutboxLeaseLost,REFINED_CALL,src/web_domain/outbox.py:135,caller branch holds,HIGH,exact lexical reference OutboxLeaseLost
src/web_domain/outbox.py::OutboxService.mark_retryable_failure,src/web_domain/outbox.py::_safe_error,REFINED_CALL,src/web_domain/outbox.py:83,caller branch holds,HIGH,exact lexical reference _safe_error
src/web_domain/outbox.py::OutboxService.mark_retryable_failure,src/web_domain/outbox.py::_safe_error,REFINED_CALL,src/web_domain/outbox.py:84,caller branch holds,HIGH,exact lexical reference _safe_error
src/web_domain/run_usage_projection.py::load_run_budget_projection,src/web_domain/run_usage_projection.py::budget_dto,REFINED_CALL,src/web_domain/run_usage_projection.py:106,caller branch holds,HIGH,exact lexical reference budget_dto
src/web_domain/run_usage_projection.py::budget_dto,src/web_domain/run_usage_projection.py::budget_dto.counter,REFINED_CALL,src/web_domain/run_usage_projection.py:72,caller branch holds,HIGH,exact lexical reference counter
src/web_domain/run_usage_projection.py::budget_dto,src/web_domain/run_usage_projection.py::budget_dto.counter,REFINED_CALL,src/web_domain/run_usage_projection.py:73,caller branch holds,HIGH,exact lexical reference counter
src/web_domain/run_usage_projection.py::budget_dto,src/web_domain/run_usage_projection.py::budget_dto.counter,REFINED_CALL,src/web_domain/run_usage_projection.py:74,caller branch holds,HIGH,exact lexical reference counter
src/web_domain/services.py::CommandService.create_conversation,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:110,,HIGH,
src/web_domain/services.py::CommandService.send_message,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:150,,HIGH,
src/web_domain/services.py::CommandService.cancel_run,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:223,,HIGH,
src/web_domain/services.py::CommandService.retry_run,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:282,,HIGH,
src/web_domain/services.py::CommandService.start_run,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:357,,HIGH,
src/web_domain/services.py::CommandService.complete_run,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:374,,HIGH,
src/web_domain/services.py::CommandService.fail_run,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:404,,HIGH,
src/web_domain/services.py::CommandService.cancelled_run,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/web_domain/services.py:420,,HIGH,
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::AccountRepository,REFINED_CALL,src/web_domain/services.py:84,caller branch holds,HIGH,exact lexical reference AccountRepository
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::ConversationRepository,REFINED_CALL,src/web_domain/services.py:85,caller branch holds,HIGH,exact lexical reference ConversationRepository
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::MessageRepository,REFINED_CALL,src/web_domain/services.py:86,caller branch holds,HIGH,exact lexical reference MessageRepository
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::RunRepository,REFINED_CALL,src/web_domain/services.py:87,caller branch holds,HIGH,exact lexical reference RunRepository
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::FileRepository,REFINED_CALL,src/web_domain/services.py:88,caller branch holds,HIGH,exact lexical reference FileRepository
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::RunBudgetRepository,REFINED_CALL,src/web_domain/services.py:89,caller branch holds,HIGH,exact lexical reference RunBudgetRepository
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::SessionRepository,REFINED_CALL,src/web_domain/services.py:90,caller branch holds,HIGH,exact lexical reference SessionRepository
src/web_domain/services.py::CommandService.__init__,src/web_domain/sessions.py::ConversationSessionService,REFINED_CALL,src/web_domain/services.py:91,caller branch holds,HIGH,exact lexical reference ConversationSessionService
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::WorkflowExecutionRepository,REFINED_CALL,src/web_domain/services.py:92,caller branch holds,HIGH,exact lexical reference WorkflowExecutionRepository
src/web_domain/services.py::CommandService.__init__,src/persistence/repositories.py::IdempotencyRepository,REFINED_CALL,src/web_domain/services.py:93,caller branch holds,HIGH,exact lexical reference IdempotencyRepository
