proof_id,path,root,target,chain,evidence,gates,confidence
PROOF:src/sandbox/tools/local/grep.py,src/sandbox/tools/local/grep.py,R1,src/sandbox/tools/local/grep.py::create_grep_tool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/grep.py::create_grep_tool,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/tools/local/__init__.py:5;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;reminder always registered; other native tools require native_tools_enabled; Bash additionally host_bash_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/reminder.py,src/sandbox/tools/local/reminder.py,R1,src/sandbox/tools/local/reminder.py::inject_scheduler,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/sandbox/tools/local/reminder.py::inject_scheduler,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:898,config.scheduler.enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/registry.py,src/sandbox/tools/registry.py,R1,src/sandbox/tools/registry.py::ToolRegistry,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/registry.py::ToolRegistry,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:148;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/retriever.py,src/sandbox/tools/retriever.py,R1,src/sandbox/tools/retriever.py::ToolVectorStore,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/orchestration/worker.py::setup_tools -> src/sandbox/tools/retriever.py::ToolVectorStore,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:526;src/orchestration/worker.py:710;src/orchestration/worker.py:855,config.models.tool_rag.enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/routing/capability.py,src/sandbox/tools/routing/capability.py,R1,src/sandbox/tools/routing/capability.py::CapabilityMatcher,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/routing/router.py::ToolRouter -> src/sandbox/tools/routing/router.py::ToolRouter.__init__ -> src/sandbox/tools/routing/capability.py::CapabilityMatcher,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:245;src/sandbox/tools/routing/router.py:16;src/sandbox/tools/routing/router.py:9;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/routing/context.py,src/sandbox/tools/routing/context.py,R1,src/sandbox/tools/routing/context.py::ToolSelectionContextBuilder,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/routing/context.py::ToolSelectionContextBuilder,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:237;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/routing/contracts.py,src/sandbox/tools/routing/contracts.py,R1,src/sandbox/tools/routing/contracts.py::routing_for,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/routing/contracts.py::routing_for,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:164;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/routing/models.py,src/sandbox/tools/routing/models.py,R1,src/sandbox/tools/routing/models.py::RegisteredTool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/registry.py::ToolRegistry.register -> src/sandbox/tools/routing/models.py::RegisteredTool,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:164;src/sandbox/tools/registry.py:36;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,MEDIUM
PROOF:src/sandbox/tools/routing/policy.py,src/sandbox/tools/routing/policy.py,R1,src/sandbox/tools/routing/policy.py::CandidatePolicy,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/routing/router.py::ToolRouter -> src/sandbox/tools/routing/router.py::ToolRouter.__init__ -> src/sandbox/tools/routing/policy.py::CandidatePolicy,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:245;src/sandbox/tools/routing/router.py:17;src/sandbox/tools/routing/router.py:9;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/routing/projector.py,src/sandbox/tools/routing/projector.py,R1,src/sandbox/tools/routing/projector.py::ToolSchemaProjector,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/routing/router.py::ToolRouter -> src/sandbox/tools/routing/router.py::ToolRouter.__init__ -> src/sandbox/tools/routing/projector.py::ToolSchemaProjector,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:245;src/sandbox/tools/routing/router.py:18;src/sandbox/tools/routing/router.py:9;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/routing/router.py,src/sandbox/tools/routing/router.py,R1,src/sandbox/tools/routing/router.py::ToolRouter,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/routing/router.py::ToolRouter,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:245;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/skills/engine.py,src/sandbox/tools/skills/engine.py,R1,src/sandbox/tools/skills/engine.py::build_skill_tool_from_definition,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/skills/engine.py::build_skill_tool_from_definition,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:211;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;self._skill_definitions;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/skills/skillmd.py,src/sandbox/tools/skills/skillmd.py,R1,src/sandbox/tools/skills/skillmd.py::parse_skillmd,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/orchestration/worker.py::setup_tools -> src/sandbox/tools/skills/skillmd.py::parse_skillmd,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:571;src/orchestration/worker.py:710;src/orchestration/worker.py:855,config.models.skills.enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/types.py,src/sandbox/tools/types.py,R1,src/sandbox/tools/types.py::ToolResult,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/agent_activities/runtime.py::DurableAgentActivities.tool_execution -> src/actions/runtime.py::ActionRuntime.execute_request -> src/actions/runtime.py::ActionRuntime.execute -> src/sandbox/sandbox.py::Sandbox.execute -> src/sandbox/tools/types.py::ToolResult,src/Dockerfile:51;docker-compose.yaml:410;src/actions/runtime.py:148;src/actions/runtime.py:198;src/agent_activities/runtime.py:894;src/orchestration/worker.py:293;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:347;src/orchestration/worker.py:931;src/sandbox/sandbox.py:107,category == 'native' and self._nsjail and (tool_name == 'Bash');config.temporal.web_real_agent_enabled;injected concrete service; request/config branch;valid config; agent.mode=single; selected channel,MEDIUM
PROOF:src/session/db.py,src/session/db.py,R1,src/session/db.py::WorkspaceDB,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/session/db.py::WorkspaceDB,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:715;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/session/models.py,src/session/models.py,R1,src/session/models.py::Session.from_dict,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/harness/activities.py::process_turn_activity -> src/agent_execution/qq_host.py::QQExecutionHost.execute -> src/agent_execution/qq_host.py::QQLegacyRequestLoader.load -> src/application/memory.py::TurnMemoryService.ensure_session -> src/session/store.py::SessionStore.get_session -> src/session/models.py::Session.from_dict,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/qq_host.py:195;src/bootstrap/qq.py:80;src/agent_execution/qq_host.py:303;src/application/memory.py:28;src/entrypoint.sh:5;src/harness/activities.py:54;src/main.py:75;src/main.py:80;src/orchestration/worker.py:916;src/session/store.py:140,injected concrete service; request/config branch;self._cache && data;valid config; agent.mode=single; selected channel,MEDIUM
PROOF:src/session/store.py,src/session/store.py,R1,src/session/store.py::SessionStore,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/bootstrap/qq.py::build_qq_runtime -> src/session/store.py::SessionStore,src/Dockerfile:51;docker-compose.yaml:410;src/bootstrap/qq.py:65;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:810;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/session/workspace.py,src/session/workspace.py,R1,src/session/workspace.py::write_history_jsonl,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/harness/activities.py::archive_session_activity -> src/application/session_archive.py::SessionArchiveService.archive -> src/session/workspace.py::write_history_jsonl,src/Dockerfile:51;docker-compose.yaml:410;src/application/session_archive.py:79;src/entrypoint.sh:5;src/harness/activities.py:72;src/main.py:75;src/main.py:80;src/orchestration/worker.py:917,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/storage/file_store.py,src/storage/file_store.py,R1,src/storage/file_store.py::LocalFileStore,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/storage/file_store.py::LocalFileStore,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:714;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/storage/redis.py,src/storage/redis.py,R1,src/storage/redis.py::RedisCache,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/storage/redis.py::RedisCache,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:671;src/orchestration/worker.py:855,redis_url;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/storage/tenant_file_store.py,src/storage/tenant_file_store.py,R6,src/storage/tenant_file_store.py::TenantFileReader,DEPLOY:hpagent-document-worker -> src/orchestration/document_worker.py::main -> src/orchestration/document_worker.py::main_async -> src/storage/tenant_file_store.py::TenantFileReader,src/Dockerfile.document:20;docker-compose.yaml:584;src/orchestration/document_worker.py:31;src/orchestration/document_worker.py:52,database / Temporal / document image; heavy-normalization request,HIGH
PROOF:src/web_api/__main__.py,src/web_api/__main__.py,R2,src/web_api/__main__.py::main,DEPLOY:hpagent-api -> src/web_api/__main__.py::main,src/Dockerfile.web-api:10;docker-compose.yaml:635,valid WebSettings / database,HIGH
PROOF:src/web_api/app.py,src/web_api/app.py,R2,src/web_api/app.py::create_app,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21,valid WebSettings / database,HIGH
PROOF:src/web_api/auth.py,src/web_api/auth.py,R2,src/web_api/auth.py::AuthService.login,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.login -> src/web_api/auth.py::AuthService.login,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:493;src/web_api/app.py:496,request POST /auth/login;valid WebSettings / database,MEDIUM
PROOF:src/web_api/config.py,src/web_api/config.py,R2,src/web_api/config.py::WebApiSettings.from_env,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/config.py::WebApiSettings.from_env,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:256,valid WebSettings / database,MEDIUM
PROOF:src/web_api/fake_executor.py,src/web_api/fake_executor.py,R2,src/web_api/fake_executor.py::FakeRunExecutor,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.lifespan -> src/web_api/fake_executor.py::FakeRunExecutor,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:349;src/web_api/app.py:370,ASGI application startup;settings.fake_executor_enabled;valid WebSettings / database,HIGH
PROOF:src/web_api/models.py,src/web_api/models.py,R2,src/web_api/models.py::LoginRequest,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.login -> src/web_api/models.py::LoginRequest,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:493;src/web_api/app.py:494,FastAPI typed input contract;request POST /auth/login;valid WebSettings / database,HIGH
PROOF:src/web_api/queries.py,src/web_api/queries.py,R2,src/web_api/queries.py::QueryService.list_conversations,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.list_conversations -> src/web_api/queries.py::QueryService.list_conversations,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:899;src/web_api/app.py:901,request GET /api/v1/conversations;valid WebSettings / database,MEDIUM
PROOF:src/web_api/security.py,src/web_api/security.py,R2,src/web_api/security.py::CursorCodec,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.lifespan -> src/web_api/security.py::CursorCodec,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:315;src/web_api/app.py:370,ASGI application startup;valid WebSettings / database,HIGH
PROOF:src/web_api/sse.py,src/web_api/sse.py,R2,src/web_api/sse.py::SSEGateway.stream,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.run_events -> src/web_api/sse.py::SSEGateway.stream,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:1057;src/web_api/app.py:1097,request GET /api/v1/runs/{run_id}/events;valid WebSettings / database,MEDIUM
PROOF:src/web_api/terminal_publisher.py,src/web_api/terminal_publisher.py,R2,src/web_api/terminal_publisher.py::TerminalEventPublisher,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.lifespan -> src/web_api/terminal_publisher.py::TerminalEventPublisher,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:334;src/web_api/app.py:370,ASGI application startup;redis_client is not None;valid WebSettings / database,HIGH
PROOF:src/web_artifacts/build.py,src/web_artifacts/build.py,R2,src/web_artifacts/build.py::ArtifactBuildService,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.lifespan -> src/web_api/fake_executor.py::FakeArtifactExecutor -> src/web_api/fake_executor.py::FakeArtifactExecutor.__init__ -> src/web_artifacts/build.py::ArtifactBuildService,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:351;src/web_api/app.py:370;src/web_api/fake_executor.py:152;src/web_api/fake_executor.py:159,ASGI application startup;settings.fake_executor_enabled;valid WebSettings / database,HIGH
PROOF:src/web_artifacts/generator.py,src/web_artifacts/generator.py,R2,src/web_artifacts/generator.py::WebArtifactGenerator,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.lifespan -> src/web_api/fake_executor.py::FakeArtifactExecutor -> src/web_api/fake_executor.py::FakeArtifactExecutor.__init__ -> src/web_artifacts/generator.py::WebArtifactGenerator,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:351;src/web_api/app.py:370;src/web_api/fake_executor.py:152;src/web_api/fake_executor.py:159,ASGI application startup;settings.fake_executor_enabled;valid WebSettings / database,HIGH
PROOF:src/web_artifacts/models.py,src/web_artifacts/models.py,R1,src/web_artifacts/models.py::ArtifactBuildInput.validate,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/artifact_activities.py::execute_artifact_build_activity -> src/web_artifacts/models.py::ArtifactBuildInput.validate,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/artifact_activities.py:20;src/orchestration/worker.py:325;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,MEDIUM
PROOF:src/web_artifacts/outbox.py,src/web_artifacts/outbox.py,R2,src/web_artifacts/outbox.py::ArtifactOutboxService,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.lifespan -> src/web_api/fake_executor.py::FakeArtifactExecutor -> src/web_api/fake_executor.py::FakeArtifactExecutor.__init__ -> src/web_artifacts/outbox.py::ArtifactOutboxService,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:351;src/web_api/app.py:370;src/web_api/fake_executor.py:152;src/web_api/fake_executor.py:158,ASGI application startup;settings.fake_executor_enabled;valid WebSettings / database,HIGH
PROOF:src/web_artifacts/services.py,src/web_artifacts/services.py,R2,src/web_artifacts/services.py::ArtifactService.create_artifact,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.create_artifact -> src/web_artifacts/services.py::ArtifactService.create_artifact,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:990;src/web_api/app.py:995,request POST /api/v1/messages/{message_id}/artifacts;valid WebSettings / database,MEDIUM
PROOF:src/web_domain/errors.py,src/web_domain/errors.py,R2,src/web_domain/errors.py::ResourceNotFound,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.get_persistent_file -> src/web_domain/errors.py::ResourceNotFound,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:800;src/web_api/app.py:809,destination is None;request GET /api/v1/persistent-files/{logical_path:path};valid WebSettings / database,HIGH
PROOF:src/web_domain/failures.py,src/web_domain/failures.py,R2,src/web_domain/failures.py::is_failure_retryable,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.retry_run -> src/web_domain/services.py::CommandService.retry_run -> src/web_domain/failures.py::is_failure_retryable,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:1122;src/web_api/app.py:1124;src/web_domain/services.py:298,not is_failure_retryable(failure_code);request POST /api/v1/runs/{run_id}/retry;valid WebSettings / database,MEDIUM
PROOF:src/web_domain/file_cleanup.py,src/web_domain/file_cleanup.py,R1,src/web_domain/file_cleanup.py::FileCleanupService,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/web_domain/file_cleanup.py::FileCleanupService,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:1013,deps.run_file_workspace is not None;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/web_domain/file_services.py,src/web_domain/file_services.py,R2,src/web_domain/file_services.py::FileService,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.create_upload -> src/web_domain/file_services.py::FileService,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:760;src/web_api/app.py:767,FastAPI typed input contract;request POST /api/v1/conversations/{conversation_id}/uploads;valid WebSettings / database,HIGH
PROOF:src/web_domain/lifecycle.py,src/web_domain/lifecycle.py,R1,src/web_domain/lifecycle.py::WebRunLifecycleService,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/web_domain/lifecycle.py::WebRunLifecycleService,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:207;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
